source,metric,human_n,human_mean,human_std,machine_n,machine_mean,machine_std,shapiro_p_human,shapiro_p_machine,t_statistic,t_p_value,u_statistic,u_p_value,cohens_d,effect_size
faketruebr,certain (Certainty),6,0.7492500002621459,1.0781706642606066,6,0.9095521694551062,0.801123114132273,0.04380211479609183,0.49610195465563295,-0.29232545903317925,0.776012965029881,15.0,0.6780706794876312,-0.16877418246378695,negligible
faketruebr,differ (Differentiation),6,1.9389389204953755,1.1158752438453388,6,2.4928242889537904,1.169589357457307,0.1571056753390656,0.5092034228130357,-0.8392978391392276,0.42091334645633743,16.0,0.8181818181818182,-0.4845688333573043,small
faketruebr,percept (Perceptual Processes),6,3.2233146539064124,3.0043230961361616,6,1.7989491107207618,1.7089762318039543,0.06489521692806705,0.5834894779869266,1.0094288293144738,0.33656951238361077,21.5,0.6303555263618644,0.5827940063324801,medium
faketruebr,see (See),6,1.1147722187043356,0.9557758753553763,6,1.2486460917012234,1.749842650228199,0.44274337462537255,0.03645983298536548,-0.16446668256181257,0.8726406488055524,18.0,1.0,-0.09495488344978723,negligible
faketruebr,hear (Hear),6,0.25013448090371165,0.4002925246405922,6,0.24879223296752884,0.32485355042868225,0.006689519264807943,0.07557946639756805,0.0063776450933448305,0.9950368466584847,17.0,0.9288589606004443,0.0036821351114385333,negligible
faketruebr,feel (Feel),6,1.8584079542983651,2.5614252796300057,6,0.3015107860520095,0.569053001890373,0.017364653429244502,0.001531784671652371,1.453424203480324,0.17675672467121065,23.0,0.421671443406874,0.8391348551260824,large
faketruebr,bio (Biological Processes),6,0.5436855841714141,0.6035454670190231,6,0.5225810317586101,0.3517220966967142,0.02032762424648502,0.0014496088258643333,0.07400358070928936,0.9424669338616565,15.0,0.6868382188662738,0.04272598724350441,negligible
faketruebr,body (Body),6,0.0,0.0,6,0.1760530933003067,0.1942199810143386,,0.021080886223757915,-2.220370138912299,0.05066275940758485,9.0,0.0740099699862347,-1.2819312974016226,large
faketruebr,health (Health),6,0.15151515151515152,0.3711348095126028,6,0.264019687633221,0.493801627145546,2.0729244384981846e-05,0.0017510194012261857,-0.4461205554003296,0.6650145166793346,15.0,0.5992659619828535,-0.2575678227514056,small
faketruebr,sexual (Sexual),6,0.0,0.0,6,0.0,0.0,,,,,18.0,,0.0,negligible
faketruebr,ingest (Ingest),6,0.39217043265626267,0.6075635884284686,6,0.08250825082508251,0.2021031140910213,0.001458677878095431,2.0729244384981846e-05,1.1846304508353667,0.2635541831106072,22.0,0.4619504545877914,0.6839467096800267,medium
faketruebr,drives (Drives),6,7.111396901449834,3.69995085785561,6,10.363797879747452,2.041868957976934,0.9742441914793702,0.885918155578941,-1.8851798049294965,0.08876376987143356,8.0,0.13203463203463203,-1.088409067846891,large
faketruebr,affiliation (Affiliation),6,1.9229233484928923,1.4117260994131187,6,1.946544736557852,0.8830223947830986,0.0009624555467082646,0.648234862505301,-0.03474798830395057,0.9729645173624165,15.0,0.6991341991341992,-0.02006176040108383,negligible
faketruebr,achieve (Achievement),6,0.3487538102922718,0.5472078483381925,6,1.5134779130504137,0.5923517665117799,0.0047951755040540715,0.4572466883243594,-3.537823151279956,0.0053762262423235835,3.0,0.01810094873944969,-2.0425631487367726,large
faketruebr,power (Power),6,4.071183983557119,2.72850939885888,6,5.466099976799478,1.9392729663912676,0.7399698054848514,0.6651363773636426,-1.0207214048340503,0.3314450652706562,11.0,0.30952380952380953,-0.5893137778485518,medium
faketruebr,reward (Reward),6,1.0186702400112637,1.225219544260076,6,1.4913959342200005,0.9586478054247886,0.13096523461275694,0.2794320359012591,-0.7443240080180015,0.4738083149196875,13.0,0.46804160590041655,-0.4297356663934943,small
faketruebr,risk (Risk),6,0.34644692539429384,0.5429982911827377,6,2.0105122692308703,0.5683842770022647,0.004623358042324412,0.0178024474800784,-5.185422546767274,0.00040984700659160267,0.0,0.004336913286459083,-2.9938051032380404,large
faketruebr,focuspast (Past Focus),6,2.8434933788984527,2.1244726777329643,6,0.9761167772778941,0.5902338686151224,0.1322374800745656,0.7769974723247942,2.0744872593652666,0.06479432658454505,31.0,0.04112554112554113,1.1977057776249855,large
faketruebr,focuspresent (Present Focus),6,3.983438150366712,1.8210389278720658,6,4.800350090408048,1.7163235810298698,0.21748676239210224,0.8228377348087927,-0.7996429111978286,0.4424980077881805,12.0,0.3939393939393939,-0.46167405003564227,small
faketruebr,focusfuture (Future Focus),6,1.1400977190450874,1.847765605343286,6,0.570221831276783,0.33849909421020496,0.007054249901673307,0.6035081904209992,0.7430896163563167,0.4745227508705479,18.5,1.0,0.42902299003533517,small
faketruebr,relativ (Relativity),6,11.239188266006275,5.537625141236175,6,13.522817986417635,1.2984991958526864,0.5569253111028065,0.27099284086752506,-0.983455748561661,0.34857857896848915,10.0,0.24025974025974026,-0.5677984411681599,medium
faketruebr,motion (Motion),6,4.167773336088398,2.455191394930686,6,3.817229812157819,1.6342328838334295,0.36364717591763474,0.7559460597660088,0.29113260643858846,0.776898987649762,18.0,1.0,0.16808548869719642,negligible
faketruebr,space (Space),6,6.493922381683583,5.078418748889617,6,7.253935064113424,1.8119129624164103,0.025576754714025974,0.3409471025616764,-0.3452620223514497,0.7370496904775544,10.0,0.24025974025974026,-0.19933712154556404,negligible
faketruebr,time (Time),6,2.6395242059314428,1.6537864160985989,6,4.983866311395665,1.3311993983726458,0.8345702872338554,0.02719442392955551,-2.704879677921054,0.022127242083638993,6.0,0.06493506493506493,-1.5616630101732687,large
faketruebr,work (Work),6,3.2613511053111988,1.4098105832823695,6,3.3855522201749473,1.277902592896651,0.2743034743614442,0.5366699735190851,-0.15988613005745228,0.8761541810333204,19.0,0.9372294372294373,-0.0923103002283576,negligible
faketruebr,leisure (Leisure),6,0.19723865877712032,0.48313407155486754,6,0.5891393442622951,1.2530825670240686,2.0729244384981775e-05,0.00022501775082178253,-0.7147882211849594,0.4910896231183646,15.0,0.5992659619828535,-0.4126831719147101,small
faketruebr,home (Home),6,0.228310502283105,0.559244233512141,6,0.12420582151300237,0.1927555840121865,2.072924438498211e-05,0.0024017370197293975,0.43109048001029654,0.6755473156193836,16.0,0.7525537501972419,0.2488902046790297,small
faketruebr,money (Money),6,0.8821701656264355,1.6504477008709066,6,0.5029204483546575,0.28063013705444245,0.001743178659410821,0.36385470514184187,0.554894207244086,0.59116154266336,14.0,0.5611486537974869,0.320368319924137,small
faketruebr,relig (Religion),6,3.0447330447330447,5.031835209851953,6,1.9925008719916288,3.2236140067580705,0.00681502960163054,0.007025550452689033,0.4313063721871238,0.675395494139528,19.0,0.9241023104566971,0.2490148500854368,small
faketruebr,death (Death),6,0.228310502283105,0.559244233512141,6,0.0,0.0,2.072924438498211e-05,,1.0,0.34089313230206,21.0,0.40465676192728617,0.5773502691896258,medium
faketruebr,informal (Informal Language),6,0.32692983167166517,0.5630903628946404,6,0.06830601092896176,0.16731487314092747,0.004999671687301721,2.0729244384981846e-05,1.0784342652003183,0.30616565754557334,22.0,0.4619504545877914,0.6226343133167199,medium
faketruebr,swear (Swear),6,0.09861932938856016,0.24156703577743377,6,0.0,0.0,2.0729244384981775e-05,,1.0,0.34089313230206,21.0,0.40465676192728617,0.5773502691896257,medium
faketruebr,netspeak (Netspeak),6,0.0,0.0,6,0.0,0.0,,,,,18.0,,0.0,negligible
faketruebr,assent (Assent),6,0.0,0.0,6,0.06830601092896176,0.16731487314092747,,2.0729244384981846e-05,-1.0000000000000002,0.34089313230205975,15.0,0.40465676192728617,-0.5773502691896258,medium
faketruebr,nonflu (Nonfluencies),6,0.228310502283105,0.559244233512141,6,0.0,0.0,2.072924438498211e-05,,1.0,0.34089313230206,21.0,0.40465676192728617,0.5773502691896258,medium
faketruebr,filler (Filler Words),6,0.228310502283105,0.559244233512141,6,0.0,0.0,2.072924438498211e-05,,1.0,0.34089313230206,21.0,0.40465676192728617,0.5773502691896258,medium
